time,worker_id,new_state,work,get_task,report_progress,cooperate,escalate_problem,report_problem,rest
0,Worker 0,0,False,False,False,False,False,False,True
0,Worker 1,1,False,True,False,False,False,False,False
0,Worker 2,1,False,True,False,False,False,False,False
0,Worker 3,1,False,True,False,False,False,False,False
0,Worker 4,1,False,True,False,False,False,False,False
0,Worker 5,1,False,True,False,False,False,False,False
0,Worker 6,1,False,True,False,False,False,False,False
0,Worker 7,1,False,True,False,False,False,False,False
0,Worker 8,0,False,False,False,False,False,False,True
0,Worker 9,1,False,True,False,False,False,False,False
10,Worker 0,1,False,True,False,False,False,False,False
10,Worker 1,0,False,False,False,False,False,False,True
10,Worker 2,1,True,False,False,False,False,False,False
10,Worker 3,1,True,False,False,False,False,False,False
10,Worker 4,1,True,False,False,False,False,False,False
10,Worker 5,1,False,True,True,False,False,False,False
10,Worker 6,1,True,False,False,False,False,False,False
10,Worker 7,0,False,False,False,False,False,False,True
10,Worker 8,1,False,True,False,False,False,False,False
10,Worker 9,1,True,False,False,False,False,False,False
20,Worker 0,1,True,False,False,False,False,False,False
20,Worker 1,1,False,True,True,False,False,False,False
20,Worker 2,1,True,False,False,False,False,True,False
20,Worker 3,1,True,False,False,False,False,True,False
20,Worker 4,1,True,False,False,False,False,True,False
20,Worker 5,1,True,False,False,False,False,False,False
20,Worker 6,1,False,True,True,False,False,False,False
20,Worker 7,1,True,False,False,False,False,False,False
20,Worker 8,0,False,False,False,False,False,False,True
20,Worker 9,1,False,True,True,False,False,False,False
30,Worker 0,1,False,True,True,False,False,False,False
30,Worker 1,1,True,False,False,False,False,False,False
30,Worker 2,1,False,True,True,False,False,False,False
30,Worker 3,1,True,False,False,False,False,False,False
30,Worker 4,1,False,True,True,False,False,False,False
30,Worker 5,1,False,True,True,False,False,False,False
30,Worker 6,1,True,False,False,False,False,False,False
30,Worker 7,1,True,False,False,False,False,True,False
30,Worker 8,1,True,False,False,False,False,False,False
30,Worker 9,1,False,True,True,False,False,False,False
40,Worker 0,1,False,True,True,False,False,False,False
40,Worker 1,1,False,True,True,False,False,False,False
40,Worker 2,1,True,False,False,False,False,False,False
40,Worker 3,1,False,True,True,False,False,False,False
40,Worker 4,1,True,False,False,False,False,False,False
40,Worker 5,1,False,False,True,False,False,False,False
40,Worker 6,1,False,True,True,False,False,False,False
40,Worker 7,1,False,True,True,False,False,False,False
40,Worker 8,1,False,False,True,False,False,False,False
40,Worker 9,1,True,False,False,False,False,False,False
50,Worker 0,0,False,False,False,False,False,False,True
50,Worker 1,1,True,False,False,False,False,False,False
50,Worker 2,1,False,True,True,False,False,False,False
50,Worker 3,1,False,True,True,False,False,False,False
50,Worker 4,1,False,True,True,False,False,False,False
50,Worker 5,0,False,False,False,False,False,False,True
50,Worker 6,1,True,False,False,False,False,False,False
50,Worker 7,1,True,False,False,False,False,False,False
50,Worker 8,1,False,True,True,False,False,False,False
50,Worker 9,1,True,False,False,False,False,False,False
60,Worker 0,1,True,False,False,False,False,False,False
60,Worker 1,1,True,False,False,False,False,True,False
60,Worker 2,1,False,False,True,False,False,False,False
60,Worker 3,0,False,False,False,False,False,False,True
60,Worker 4,1,True,False,False,False,False,False,False
60,Worker 5,1,False,True,False,False,False,False,False
60,Worker 6,1,True,False,False,False,False,False,False
60,Worker 7,1,False,True,True,False,False,False,False
60,Worker 8,0,False,False,False,False,False,False,True
60,Worker 9,1,True,False,False,False,False,True,False
70,Worker 0,1,False,True,True,False,False,False,False
70,Worker 1,1,True,False,False,False,False,True,False
70,Worker 2,0,False,False,False,False,False,False,True
70,Worker 3,1,True,False,False,False,False,False,False
70,Worker 4,1,True,False,False,False,False,True,False
70,Worker 5,1,True,False,False,False,False,False,False
70,Worker 6,1,False,False,True,False,False,False,False
70,Worker 7,1,True,False,False,False,False,False,False
70,Worker 8,1,True,False,False,False,False,False,False
70,Worker 9,1,True,False,False,False,False,True,False
80,Worker 0,1,True,False,False,False,False,False,False
80,Worker 1,0,False,False,False,False,False,False,True
80,Worker 2,1,False,True,False,False,False,False,False
80,Worker 3,0,False,False,False,False,False,False,True
80,Worker 4,1,False,False,True,False,False,False,False
80,Worker 5,1,True,False,False,False,False,True,False
80,Worker 6,0,False,False,False,False,False,False,True
80,Worker 7,1,False,True,True,False,False,False,False
80,Worker 8,1,False,True,True,False,False,False,False
80,Worker 9,1,False,False,True,False,False,False,False
90,Worker 0,1,False,True,True,False,False,False,False
90,Worker 1,0,False,False,False,False,False,False,True
90,Worker 2,1,True,False,False,False,False,False,False
90,Worker 3,1,False,True,True,False,False,False,False
90,Worker 4,0,False,False,False,False,False,False,True
90,Worker 5,1,False,True,True,False,False,False,False
90,Worker 6,1,False,True,False,False,False,False,False
90,Worker 7,1,True,False,False,False,False,False,False
90,Worker 8,1,True,False,False,False,False,False,False
90,Worker 9,0,False,False,False,False,False,False,True
100,Worker 0,1,True,False,False,False,False,False,False
100,Worker 1,1,False,True,True,False,False,False,False
100,Worker 2,1,False,True,True,False,False,False,False
100,Worker 3,1,False,True,True,False,False,False,False
100,Worker 4,1,False,True,False,False,False,False,False
100,Worker 5,0,False,False,False,False,False,False,True
100,Worker 6,0,False,False,False,False,False,False,True
100,Worker 7,1,True,False,False,False,False,False,False
100,Worker 8,1,False,True,True,False,False,False,False
100,Worker 9,1,False,True,False,False,False,False,False
110,Worker 0,1,True,False,False,False,False,True,False
110,Worker 1,1,True,False,False,False,False,False,False
110,Worker 2,1,False,True,True,False,False,False,False
110,Worker 3,0,False,False,False,False,False,False,True
110,Worker 4,1,True,False,False,False,False,False,False
110,Worker 5,0,False,False,False,False,False,False,True
110,Worker 6,1,False,True,True,False,False,False,False
110,Worker 7,1,False,True,True,False,False,False,False
110,Worker 8,1,True,False,False,False,False,False,False
110,Worker 9,1,False,True,True,False,False,False,False
120,Worker 0,1,True,False,False,False,False,False,False
120,Worker 1,1,True,False,False,False,False,False,False
120,Worker 2,1,False,False,True,False,False,False,False
120,Worker 3,1,False,True,True,False,False,False,False
120,Worker 4,1,False,True,True,False,False,False,False
120,Worker 5,1,False,True,True,False,False,False,False
120,Worker 6,0,False,False,False,False,False,False,True
120,Worker 7,1,True,False,False,False,False,False,False
120,Worker 8,0,False,False,False,False,False,False,True
120,Worker 9,1,False,True,True,False,False,False,False
130,Worker 0,1,False,True,True,False,False,False,False
130,Worker 1,1,False,True,True,False,False,False,False
130,Worker 2,0,False,False,False,False,False,False,True
130,Worker 3,1,False,True,True,False,False,False,False
130,Worker 4,1,False,True,True,False,False,False,False
130,Worker 5,1,False,True,True,False,False,False,False
130,Worker 6,1,False,True,True,False,False,False,False
130,Worker 7,1,True,False,False,False,False,False,False
130,Worker 8,1,True,False,False,False,False,False,False
130,Worker 9,1,False,False,True,False,False,False,False
140,Worker 0,1,True,False,False,False,False,False,False
140,Worker 1,1,True,False,False,False,False,False,False
140,Worker 2,1,False,True,False,False,False,False,False
140,Worker 3,1,True,False,False,False,False,False,False
140,Worker 4,1,False,False,True,False,False,False,False
140,Worker 5,1,True,False,False,False,False,False,False
140,Worker 6,1,False,True,True,False,False,False,False
140,Worker 7,1,False,True,True,False,False,False,False
140,Worker 8,1,False,True,True,False,False,False,False
140,Worker 9,0,False,False,False,False,False,False,True
150,Worker 0,1,True,False,False,False,False,False,False
150,Worker 1,1,True,False,False,False,False,False,False
150,Worker 2,1,True,False,False,False,False,False,False
150,Worker 3,1,False,True,True,False,False,False,False
150,Worker 4,0,False,False,False,False,False,False,True
150,Worker 5,1,False,True,True,False,False,False,False
150,Worker 6,1,False,True,True,False,False,False,False
150,Worker 7,1,True,False,False,False,False,False,False
150,Worker 8,1,True,False,False,False,False,False,False
150,Worker 9,1,False,True,False,False,False,False,False
160,Worker 0,1,True,False,False,False,False,True,False
160,Worker 1,1,False,True,True,False,False,False,False
160,Worker 2,1,False,True,True,False,False,False,False
160,Worker 3,1,False,True,True,False,False,False,False
160,Worker 4,1,False,True,False,False,False,False,False
160,Worker 5,1,False,True,True,False,False,False,False
160,Worker 6,1,False,True,True,False,False,False,False
160,Worker 7,0,False,False,False,False,True,False,False
160,Worker 8,1,True,False,False,False,False,True,False
160,Worker 9,1,False,True,True,False,False,False,False
170,Worker 0,1,False,True,True,False,False,False,False
170,Worker 1,1,True,False,False,False,False,False,False
170,Worker 2,1,False,True,True,False,False,False,False
170,Worker 3,1,False,True,True,False,False,False,False
170,Worker 4,1,False,True,True,False,False,False,False
170,Worker 5,1,False,True,True,False,False,False,False
170,Worker 6,1,False,True,True,False,False,False,False
170,Worker 7,1,False,True,False,False,False,False,False
170,Worker 8,1,False,True,True,False,False,False,False
170,Worker 9,1,False,True,True,False,False,False,False
180,Worker 0,1,False,True,True,False,False,False,False
180,Worker 1,1,True,False,False,False,False,True,False
180,Worker 2,1,False,False,True,False,False,False,False
180,Worker 3,0,False,False,False,False,False,False,True
180,Worker 4,1,False,True,True,False,False,False,False
180,Worker 5,1,False,True,True,False,False,False,False
180,Worker 6,1,False,True,True,False,False,False,False
180,Worker 7,1,False,True,True,False,False,False,False
180,Worker 8,0,False,False,False,False,False,False,True
180,Worker 9,1,False,False,True,False,False,False,False
190,Worker 0,1,False,True,True,False,False,False,False
190,Worker 1,0,False,False,False,False,True,False,False
190,Worker 2,0,False,False,False,False,False,False,True
190,Worker 3,1,False,True,True,False,False,False,False
190,Worker 4,1,False,False,True,False,False,False,False
190,Worker 5,1,False,True,True,False,False,False,False
190,Worker 6,1,False,True,True,False,False,False,False
190,Worker 7,1,False,True,True,False,False,False,False
190,Worker 8,1,True,False,False,False,False,False,False
190,Worker 9,0,False,False,False,False,False,False,True
200,Worker 0,1,True,False,False,False,False,False,False
200,Worker 1,1,False,True,False,False,False,False,False
200,Worker 2,0,False,False,False,False,False,False,True
200,Worker 3,1,True,False,False,False,False,False,False
200,Worker 4,0,False,False,False,False,False,False,True
200,Worker 5,1,False,False,True,False,False,False,False
200,Worker 6,1,False,False,True,False,False,False,False
200,Worker 7,1,True,False,False,False,False,False,False
200,Worker 8,1,False,True,True,False,False,False,False
200,Worker 9,1,False,True,False,False,False,False,False
210,Worker 0,1,False,True,True,False,False,False,False
210,Worker 1,1,False,True,True,False,False,False,False
210,Worker 2,1,False,True,False,True,False,False,False
210,Worker 3,1,False,True,True,False,False,False,False
210,Worker 4,1,False,True,False,False,False,False,False
210,Worker 5,0,False,False,False,False,False,False,True
210,Worker 6,0,False,False,False,False,False,False,True
210,Worker 7,1,False,False,True,False,False,False,False
210,Worker 8,1,True,False,False,False,False,False,False
210,Worker 9,1,False,True,True,False,False,False,False
220,Worker 0,1,False,True,True,False,False,False,False
220,Worker 1,1,False,True,True,False,False,False,False
220,Worker 2,1,False,True,True,False,False,False,False
220,Worker 3,1,False,True,True,False,False,False,False
220,Worker 4,1,False,True,True,False,False,False,False
220,Worker 5,1,False,True,False,False,False,False,False
220,Worker 6,1,False,True,False,False,False,False,False
220,Worker 7,0,False,False,False,False,False,False,True
220,Worker 8,1,True,False,False,False,False,True,False
220,Worker 9,1,False,True,True,False,False,False,False
230,Worker 0,1,True,False,False,False,False,False,False
230,Worker 1,1,False,True,True,False,False,False,False
230,Worker 2,1,False,True,True,False,False,False,False
230,Worker 3,1,False,True,True,False,False,False,False
230,Worker 4,1,False,True,True,False,False,False,False
230,Worker 5,1,False,True,True,False,False,False,False
230,Worker 6,1,False,True,True,False,False,False,False
230,Worker 7,0,False,False,False,False,False,False,True
230,Worker 8,0,False,False,False,False,False,False,True
230,Worker 9,1,False,False,True,False,False,False,False
240,Worker 0,1,True,False,False,False,False,True,False
240,Worker 1,1,False,True,True,False,False,False,False
240,Worker 2,1,False,True,True,False,False,False,False
240,Worker 3,0,False,False,False,False,False,False,True
240,Worker 4,1,False,False,True,False,False,False,False
240,Worker 5,1,False,False,True,False,False,False,False
240,Worker 6,1,False,True,True,False,False,False,False
240,Worker 7,0,False,False,False,False,False,False,True
240,Worker 8,1,False,True,True,False,False,False,False
240,Worker 9,0,False,False,False,False,False,False,True
250,Worker 0,1,False,False,True,False,False,False,False
250,Worker 1,1,False,True,True,False,False,False,False
250,Worker 2,1,False,True,True,False,False,False,False
250,Worker 3,1,False,True,True,False,False,False,False
250,Worker 4,0,False,False,False,False,False,False,True
250,Worker 5,0,False,False,False,False,False,False,True
250,Worker 6,0,False,False,False,False,False,False,True
250,Worker 7,0,False,False,False,False,False,False,True
250,Worker 8,1,True,False,False,False,False,False,False
250,Worker 9,0,False,False,False,False,False,False,True
260,Worker 0,0,False,False,False,False,False,False,True
260,Worker 1,1,False,True,True,False,False,False,False
260,Worker 2,1,False,True,True,False,False,False,False
260,Worker 3,1,False,False,True,False,False,False,False
260,Worker 4,0,False,False,False,False,False,False,True
260,Worker 5,0,False,False,False,False,False,False,True
260,Worker 6,1,False,False,True,False,False,False,False
260,Worker 7,0,False,False,False,False,False,False,True
260,Worker 8,1,True,False,False,False,False,True,False
260,Worker 9,0,False,False,False,False,False,False,True
270,Worker 0,0,False,False,False,False,False,False,True
270,Worker 1,1,False,True,True,False,False,False,False
270,Worker 2,1,False,False,True,False,False,False,False
270,Worker 3,0,False,False,False,False,False,False,True
270,Worker 4,0,False,False,False,False,False,False,True
270,Worker 5,0,False,False,False,False,False,False,True
270,Worker 6,0,False,False,False,False,False,False,True
270,Worker 7,0,False,False,False,False,False,False,True
270,Worker 8,0,False,False,False,False,False,False,True
270,Worker 9,0,False,False,False,False,False,False,True
280,Worker 0,0,False,False,False,False,False,False,True
280,Worker 1,0,False,False,False,False,False,False,True
280,Worker 2,0,False,False,False,False,False,False,True
280,Worker 3,0,False,False,False,False,False,False,True
280,Worker 4,0,False,False,False,False,False,False,True
280,Worker 5,0,False,False,False,False,False,False,True
280,Worker 6,0,False,False,False,False,False,False,True
280,Worker 7,0,False,False,False,False,False,False,True
280,Worker 8,1,False,True,True,False,False,False,False
280,Worker 9,0,False,False,False,False,False,False,True
290,Worker 0,0,False,False,False,False,False,False,True
290,Worker 1,1,False,True,True,False,False,False,False
290,Worker 2,0,False,False,False,False,False,False,True
290,Worker 3,0,False,False,False,False,False,False,True
290,Worker 4,0,False,False,False,False,False,False,True
290,Worker 5,0,False,False,False,False,False,False,True
290,Worker 6,0,False,False,False,False,False,False,True
290,Worker 7,0,False,False,False,False,False,False,True
290,Worker 8,1,False,True,True,False,False,False,False
290,Worker 9,0,False,False,False,False,False,False,True
300,Worker 0,0,False,False,False,False,False,False,True
300,Worker 1,1,False,False,True,False,False,False,False
300,Worker 2,0,False,False,False,False,False,False,True
300,Worker 3,0,False,False,False,False,False,False,True
300,Worker 4,0,False,False,False,False,False,False,True
300,Worker 5,0,False,False,False,False,False,False,True
300,Worker 6,0,False,False,False,False,False,False,True
300,Worker 7,0,False,False,False,False,False,False,True
300,Worker 8,1,False,True,True,False,False,False,False
300,Worker 9,0,False,False,False,False,False,False,True
310,Worker 0,0,False,False,False,False,False,False,True
310,Worker 1,0,False,False,False,False,False,False,True
310,Worker 2,0,False,False,False,False,False,False,True
310,Worker 3,0,False,False,False,False,False,False,True
310,Worker 4,0,False,False,False,False,False,False,True
310,Worker 5,0,False,False,False,False,False,False,True
310,Worker 6,0,False,False,False,False,False,False,True
310,Worker 7,0,False,False,False,False,False,False,True
310,Worker 8,1,False,True,True,False,False,False,False
310,Worker 9,0,False,False,False,False,False,False,True
320,Worker 0,0,False,False,False,False,False,False,True
320,Worker 1,0,False,False,False,False,False,False,True
320,Worker 2,0,False,False,False,False,False,False,True
320,Worker 3,0,False,False,False,False,False,False,True
320,Worker 4,0,False,False,False,False,False,False,True
320,Worker 5,0,False,False,False,False,False,False,True
320,Worker 6,0,False,False,False,False,False,False,True
320,Worker 7,0,False,False,False,False,False,False,True
320,Worker 8,1,False,True,True,False,False,False,False
320,Worker 9,0,False,False,False,False,False,False,True
330,Worker 0,0,False,False,False,False,False,False,True
330,Worker 1,0,False,False,False,False,False,False,True
330,Worker 2,0,False,False,False,False,False,False,True
330,Worker 3,0,False,False,False,False,False,False,True
330,Worker 4,0,False,False,False,False,False,False,True
330,Worker 5,0,False,False,False,False,False,False,True
330,Worker 6,0,False,False,False,False,False,False,True
330,Worker 7,0,False,False,False,False,False,False,True
330,Worker 8,1,False,True,True,False,False,False,False
330,Worker 9,0,False,False,False,False,False,False,True
340,Worker 0,0,False,False,False,False,False,False,True
340,Worker 1,0,False,False,False,False,False,False,True
340,Worker 2,0,False,False,False,False,False,False,True
340,Worker 3,0,False,False,False,False,False,False,True
340,Worker 4,0,False,False,False,False,False,False,True
340,Worker 5,0,False,False,False,False,False,False,True
340,Worker 6,0,False,False,False,False,False,False,True
340,Worker 7,0,False,False,False,False,False,False,True
340,Worker 8,1,False,True,True,False,False,False,False
340,Worker 9,0,False,False,False,False,False,False,True
350,Worker 0,0,False,False,False,False,False,False,True
350,Worker 1,0,False,False,False,False,False,False,True
350,Worker 2,0,False,False,False,False,False,False,True
350,Worker 3,0,False,False,False,False,False,False,True
350,Worker 4,0,False,False,False,False,False,False,True
350,Worker 5,0,False,False,False,False,False,False,True
350,Worker 6,0,False,False,False,False,False,False,True
350,Worker 7,0,False,False,False,False,False,False,True
350,Worker 8,1,False,True,True,False,False,False,False
350,Worker 9,0,False,False,False,False,False,False,True
360,Worker 0,0,False,False,False,False,False,False,True
360,Worker 1,0,False,False,False,False,False,False,True
360,Worker 2,0,False,False,False,False,False,False,True
360,Worker 3,0,False,False,False,False,False,False,True
360,Worker 4,0,False,False,False,False,False,False,True
360,Worker 5,0,False,False,False,False,False,False,True
360,Worker 6,0,False,False,False,False,False,False,True
360,Worker 7,0,False,False,False,False,False,False,True
360,Worker 8,1,False,True,True,False,False,False,False
360,Worker 9,0,False,False,False,False,False,False,True
370,Worker 0,0,False,False,False,False,False,False,True
370,Worker 1,0,False,False,False,False,False,False,True
370,Worker 2,0,False,False,False,False,False,False,True
370,Worker 3,0,False,False,False,False,False,False,True
370,Worker 4,0,False,False,False,False,False,False,True
370,Worker 5,0,False,False,False,False,False,False,True
370,Worker 6,0,False,False,False,False,False,False,True
370,Worker 7,0,False,False,False,False,False,False,True
370,Worker 8,1,False,True,True,False,False,False,False
370,Worker 9,0,False,False,False,False,False,False,True
380,Worker 0,0,False,False,False,False,False,False,True
380,Worker 1,0,False,False,False,False,False,False,True
380,Worker 2,0,False,False,False,False,False,False,True
380,Worker 3,0,False,False,False,False,False,False,True
380,Worker 4,0,False,False,False,False,False,False,True
380,Worker 5,0,False,False,False,False,False,False,True
380,Worker 6,0,False,False,False,False,False,False,True
380,Worker 7,0,False,False,False,False,False,False,True
380,Worker 8,1,False,False,True,False,False,False,False
380,Worker 9,0,False,False,False,False,False,False,True
0,Worker 0,1,False,True,False,False,False,False,False
0,Worker 1,1,False,True,False,False,False,False,False
0,Worker 2,0,False,False,False,False,False,False,True
0,Worker 3,1,False,True,False,False,False,False,False
0,Worker 4,1,False,True,False,False,False,False,False
0,Worker 5,1,False,True,False,False,False,False,False
0,Worker 6,1,False,True,False,False,False,False,False
0,Worker 7,1,False,True,False,False,False,False,False
0,Worker 8,1,False,True,False,False,False,False,False
0,Worker 9,1,False,True,False,False,False,False,False
10,Worker 0,1,True,False,False,False,False,False,False
10,Worker 1,1,False,True,True,False,False,False,False
10,Worker 2,1,False,True,False,False,False,False,False
10,Worker 3,1,True,False,False,False,False,False,False
10,Worker 4,1,True,False,False,False,False,False,False
10,Worker 5,1,False,True,True,False,False,False,False
10,Worker 6,1,True,False,False,False,False,False,False
10,Worker 7,1,True,False,False,False,False,False,False
10,Worker 8,1,True,False,False,False,False,False,False
10,Worker 9,1,True,False,False,False,False,False,False
20,Worker 0,1,False,True,True,False,False,False,False
20,Worker 1,1,True,False,False,False,False,False,False
20,Worker 2,0,False,False,False,False,False,False,True
20,Worker 3,1,True,False,False,False,False,True,False
20,Worker 4,1,True,False,False,False,False,True,False
20,Worker 5,1,True,False,False,False,False,False,False
20,Worker 6,1,False,True,True,False,False,False,False
20,Worker 7,0,False,False,False,False,False,False,True
20,Worker 8,1,True,False,False,False,False,False,False
20,Worker 9,1,False,True,True,False,False,False,False
30,Worker 0,1,False,True,True,False,False,False,False
30,Worker 1,1,False,True,True,False,False,False,False
30,Worker 2,1,False,True,True,False,False,False,False
30,Worker 3,1,True,False,False,False,False,False,False
30,Worker 4,0,False,False,False,False,False,False,True
30,Worker 5,1,True,False,False,False,False,True,False
30,Worker 6,1,True,False,False,False,False,False,False
30,Worker 7,0,False,False,False,False,False,False,True
30,Worker 8,1,False,True,True,False,False,False,False
30,Worker 9,1,False,True,True,False,False,False,False
40,Worker 0,0,False,False,False,False,False,False,True
40,Worker 1,1,True,False,False,False,False,False,False
40,Worker 2,1,True,False,False,False,False,False,False
40,Worker 3,1,False,True,True,False,False,False,False
40,Worker 4,1,False,True,True,False,False,False,False
40,Worker 5,1,False,True,True,False,False,False,False
40,Worker 6,1,False,True,True,False,False,False,False
40,Worker 7,1,False,True,True,False,False,False,False
40,Worker 8,1,True,False,False,False,False,False,False
40,Worker 9,1,True,False,False,False,False,False,False
50,Worker 0,1,True,False,False,False,False,False,False
50,Worker 1,0,False,False,False,False,False,False,True
50,Worker 2,1,True,False,False,False,False,True,False
50,Worker 3,0,False,False,False,False,False,False,True
50,Worker 4,1,True,False,False,False,False,False,False
50,Worker 5,0,False,False,False,False,False,False,True
50,Worker 6,1,True,False,False,False,False,False,False
50,Worker 7,1,True,False,False,False,False,False,False
50,Worker 8,1,True,False,False,False,False,False,False
50,Worker 9,1,True,False,False,False,False,False,False
60,Worker 0,1,False,True,True,False,False,False,False
60,Worker 1,1,True,False,False,False,False,True,False
60,Worker 2,1,False,True,True,False,False,False,False
60,Worker 3,1,False,True,True,False,False,False,False
60,Worker 4,1,False,True,True,False,False,False,False
60,Worker 5,1,False,True,True,False,False,False,False
60,Worker 6,1,True,False,False,False,False,False,False
60,Worker 7,1,False,True,True,False,False,False,False
60,Worker 8,0,False,False,False,False,False,False,True
60,Worker 9,1,False,False,True,False,False,False,False
70,Worker 0,1,True,False,False,False,False,False,False
70,Worker 1,1,True,False,False,False,False,True,False
70,Worker 2,1,False,True,True,False,False,False,False
70,Worker 3,1,True,False,False,False,False,False,False
70,Worker 4,1,True,False,False,False,False,False,False
70,Worker 5,1,False,True,True,False,False,False,False
70,Worker 6,1,False,False,True,False,False,False,False
70,Worker 7,1,True,False,False,False,False,False,False
70,Worker 8,1,True,False,False,False,False,True,False
70,Worker 9,0,False,False,False,False,False,False,True
80,Worker 0,1,False,True,True,False,False,False,False
80,Worker 1,1,False,True,True,False,False,False,False
80,Worker 2,1,True,False,False,False,False,False,False
80,Worker 3,1,True,False,False,False,False,False,False
80,Worker 4,1,True,False,False,False,False,True,False
80,Worker 5,1,False,True,True,False,False,False,False
80,Worker 6,0,False,False,False,False,False,False,True
80,Worker 7,0,False,False,False,False,False,False,True
80,Worker 8,1,False,True,True,False,False,False,False
80,Worker 9,1,False,True,False,False,False,False,False
90,Worker 0,1,False,True,True,False,False,False,False
90,Worker 1,1,False,True,True,False,False,False,False
90,Worker 2,1,True,False,False,False,False,False,False
90,Worker 3,1,True,False,False,False,False,True,False
90,Worker 4,1,True,False,False,False,False,True,False
90,Worker 5,1,False,False,True,False,False,False,False
90,Worker 6,1,False,True,False,False,False,False,False
90,Worker 7,1,True,False,False,False,False,True,False
90,Worker 8,1,True,False,False,False,False,False,False
90,Worker 9,1,True,False,False,False,False,False,False
100,Worker 0,1,False,False,True,False,False,False,False
100,Worker 1,1,True,False,False,False,False,False,False
100,Worker 2,1,True,False,False,False,False,True,False
100,Worker 3,1,False,True,True,False,False,False,False
100,Worker 4,0,False,False,False,False,False,False,True
100,Worker 5,0,False,False,False,False,False,False,True
100,Worker 6,1,False,True,True,False,False,False,False
100,Worker 7,1,True,False,False,False,False,True,False
100,Worker 8,1,False,True,True,False,False,False,False
100,Worker 9,0,False,False,False,False,False,False,True
110,Worker 0,0,False,False,False,False,False,False,True
110,Worker 1,1,False,True,True,False,False,False,False
110,Worker 2,1,True,False,False,False,False,True,False
110,Worker 3,1,False,True,True,False,False,False,False
110,Worker 4,1,False,True,True,False,False,False,False
110,Worker 5,1,False,True,False,False,False,False,False
110,Worker 6,0,False,False,False,False,False,False,True
110,Worker 7,0,False,False,False,False,False,False,True
110,Worker 8,1,False,True,True,False,False,False,False
110,Worker 9,1,True,False,False,False,False,True,False
120,Worker 0,1,False,True,False,False,False,False,False
120,Worker 1,1,False,False,True,False,False,False,False
120,Worker 2,1,False,True,True,False,False,False,False
120,Worker 3,1,False,True,True,False,False,False,False
120,Worker 4,1,True,False,False,False,False,False,False
120,Worker 5,1,False,True,True,False,False,False,False
120,Worker 6,1,False,True,True,False,False,False,False
120,Worker 7,1,False,True,True,False,False,False,False
120,Worker 8,1,False,True,True,False,False,False,False
120,Worker 9,0,False,False,False,False,False,False,True
130,Worker 0,1,False,True,True,False,False,False,False
130,Worker 1,0,False,False,False,False,False,False,True
130,Worker 2,1,True,False,False,False,False,False,False
130,Worker 3,1,False,False,True,False,False,False,False
130,Worker 4,1,True,False,False,False,False,True,False
130,Worker 5,1,False,True,True,False,False,False,False
130,Worker 6,1,False,True,True,False,False,False,False
130,Worker 7,1,True,False,False,False,False,False,False
130,Worker 8,1,False,False,True,False,False,False,False
130,Worker 9,1,False,True,True,False,False,False,False
140,Worker 0,1,False,True,True,False,False,False,False
140,Worker 1,1,False,True,False,False,False,False,False
140,Worker 2,1,True,False,False,False,False,False,False
140,Worker 3,0,False,False,False,False,False,False,True
140,Worker 4,1,False,True,True,False,False,False,False
140,Worker 5,1,False,False,True,False,False,False,False
140,Worker 6,1,True,False,False,False,False,False,False
140,Worker 7,1,False,True,True,False,False,False,False
140,Worker 8,0,False,False,False,False,False,False,True
140,Worker 9,1,False,True,True,False,False,False,False
150,Worker 0,1,True,False,False,False,False,False,False
150,Worker 1,0,False,False,False,False,False,False,True
150,Worker 2,1,False,True,True,False,False,False,False
150,Worker 3,1,False,True,False,False,False,False,False
150,Worker 4,1,True,False,False,False,False,False,False
150,Worker 5,0,False,False,False,False,False,False,True
150,Worker 6,1,False,True,True,False,False,False,False
150,Worker 7,1,True,False,False,False,False,False,False
150,Worker 8,1,False,True,False,False,False,False,False
150,Worker 9,1,False,True,True,False,False,False,False
160,Worker 0,1,True,False,False,False,False,False,False
160,Worker 1,1,False,True,True,False,False,False,False
160,Worker 2,1,True,False,False,False,False,False,False
160,Worker 3,1,False,True,True,False,False,False,False
160,Worker 4,0,False,False,False,False,False,False,True
160,Worker 5,1,False,True,False,False,False,False,False
160,Worker 6,1,False,True,True,False,False,False,False
160,Worker 7,1,True,False,False,False,False,False,False
160,Worker 8,1,True,False,False,False,False,False,False
160,Worker 9,1,False,True,True,False,False,False,False
170,Worker 0,1,False,False,True,False,False,False,False
170,Worker 1,1,False,True,True,False,False,False,False
170,Worker 2,1,False,True,True,False,False,False,False
170,Worker 3,0,False,False,False,False,False,False,True
170,Worker 4,1,True,False,False,False,False,False,False
170,Worker 5,1,False,True,True,False,False,False,False
170,Worker 6,0,False,False,False,False,False,False,True
170,Worker 7,1,False,True,True,False,False,False,False
170,Worker 8,1,True,False,False,False,False,True,False
170,Worker 9,1,False,True,True,False,False,False,False
180,Worker 0,0,False,False,False,False,False,False,True
180,Worker 1,1,False,True,True,False,False,False,False
180,Worker 2,1,True,False,False,False,False,False,False
180,Worker 3,1,False,True,True,False,False,False,False
180,Worker 4,0,False,False,False,False,False,False,True
180,Worker 5,1,False,True,True,False,False,False,False
180,Worker 6,1,False,True,True,False,False,False,False
180,Worker 7,1,True,False,False,False,False,False,False
180,Worker 8,1,False,True,True,False,False,False,False
180,Worker 9,1,False,True,True,False,False,False,False
190,Worker 0,1,False,True,False,False,False,False,False
